Wall time,Step,Value
1583797490.5967288,8930,3.002370834350586
1583797499.2025867,8940,3.125121593475342
1583797507.795201,8950,3.117837905883789
1583797516.748608,8960,3.163735866546631
1583797525.4101932,8970,3.1660683155059814
1583797534.0246007,8980,3.169187068939209
1583797551.3893874,9000,3.1667544841766357
1583797559.9764555,9010,3.2044849395751953
1583797594.6600118,9050,3.1780893802642822
1583797603.2617457,9060,3.1767847537994385
1583797620.5143712,9080,3.2032968997955322
1583797629.300025,9090,3.213225841522217
1583797637.9333744,9100,3.212844133377075
1583797646.5473843,9110,3.208237409591675
1583797655.4480615,9120,3.207026720046997
1583797664.0586562,9130,3.2061800956726074
1583797672.7826052,9140,3.2137961387634277
1583797690.1176553,9160,3.2326550483703613
1583797698.8176591,9170,3.2321436405181885
1583797707.459869,9180,3.2257301807403564
1583797716.455102,9190,3.2275803089141846
1583797734.1078665,9210,3.225907564163208
1583797742.815829,9220,3.224130868911743
1583797751.4636366,9230,3.2272493839263916
1583797760.1083143,9240,3.22453236579895
1583797768.7220535,9250,3.2324306964874268
1583797777.504358,9260,3.2348134517669678
1583797932.9769154,9320,3.218846321105957
1583797941.7341259,9330,3.1841988563537598
1583797950.5247867,9340,3.1632750034332275
1583797959.328069,9350,3.1653246879577637
1583797968.0727742,9360,3.1640243530273438
1583798002.8792408,9400,3.129506826400757
1583798028.8815103,9430,3.1169593334198
1583798037.477011,9440,3.123598098754883
1583798054.7374227,9460,3.1282176971435547
1583798081.169107,9490,3.147303342819214
1583798090.041555,9500,3.1394288539886475
1583798107.2621903,9520,3.1430280208587646
1583798115.8665648,9530,3.1486024856567383
1583798124.869182,9540,3.1429460048675537
1583798133.6683443,9550,3.1385133266448975
1583798151.0838618,9570,3.1427059173583984
1583798159.7085278,9580,3.139082193374634
1583798168.3676033,9590,3.1391608715057373
1583798177.036675,9600,3.1465182304382324
1583798185.7983224,9610,3.146589517593384
1583798194.4204655,9620,3.1596851348876953
1583798203.0551212,9630,3.1600189208984375
1583798317.6195972,9640,2.8210368156433105
1583798326.383554,9650,2.8069114685058594
1583798343.802206,9670,2.8731439113616943
1583798352.4714012,9680,2.962475299835205
1583798369.7806733,9700,2.975635051727295
1583798387.0792513,9720,3.0017669200897217
1583798395.6684463,9730,2.997305154800415
1583798413.0155108,9750,3.0139143466949463
1583798430.6415565,9770,3.0631256103515625
1583798439.2766957,9780,3.0475146770477295
1583798447.8601184,9790,3.0390982627868652
1583798456.5897472,9800,3.0470099449157715
1583798482.8555589,9830,3.0542221069335938
1583798491.5018039,9840,3.0497939586639404
1583798500.5374029,9850,3.0688161849975586
1583798509.1955047,9860,3.0640580654144287
1583798526.3874948,9880,3.0555059909820557
1583798534.9950902,9890,3.0570812225341797
1583798543.602473,9900,3.0477588176727295
1583798552.2335129,9910,3.04962420463562
1583798560.8363354,9920,3.041761875152588
1583798604.3779237,9970,3.0614216327667236
1583798612.9622164,9980,3.069883346557617
1583798735.1116705,10000,2.838395595550537
1583798743.905364,10010,2.9205334186553955
1583798761.069269,10030,2.8866240978240967
1583798769.700738,10040,2.859184980392456
1583798778.4349117,10050,2.861694812774658
1583798787.012197,10060,2.876547336578369
1583798804.167404,10080,2.948298931121826
1583798812.9318743,10090,2.9393396377563477
1583798821.5838902,10100,2.9505460262298584
1583798839.25354,10120,2.977360486984253
1583798847.895763,10130,2.937622547149658
1583798856.5227168,10140,2.926384925842285
1583798865.1663616,10150,2.9301795959472656
1583798882.4668612,10170,2.960590124130249
1583798891.0444503,10180,2.950840711593628
1583798908.2125838,10200,2.9586002826690674
1583798934.1349413,10230,2.956796884536743
1583798951.7878242,10250,2.9578607082366943
1583798960.6712027,10260,2.9571969509124756
1583798969.3144295,10270,2.961273670196533
1583798977.8766441,10280,2.966142177581787
1583798995.1113741,10300,2.9580864906311035
1583799012.351886,10320,2.9609434604644775
1583799020.914548,10330,2.959702253341675
1583799029.6667027,10340,2.963411331176758
1583799038.2225962,10350,2.9643115997314453
1583799155.0119388,10360,2.7687816619873047
1583799163.6101112,10370,2.7624378204345703
1583799172.5121257,10380,2.810784339904785
1583799181.1902373,10390,2.832294225692749
1583799189.9937398,10400,2.8344202041625977
1583799216.4680543,10430,2.8486311435699463
1583799225.1395233,10440,2.8475258350372314
1583799233.729562,10450,2.892482280731201
1583799277.4302936,10500,2.887540817260742
1583799286.0322711,10510,2.897125720977783
1583799294.619938,10520,2.9025328159332275
1583799303.2591312,10530,2.889254093170166
1583799320.4583838,10550,2.8910489082336426
1583799329.128744,10560,2.8872427940368652
1583799337.8904462,10570,2.8892838954925537
1583799346.497233,10580,2.887444019317627
1583799355.152338,10590,2.890981674194336
1583799398.4836452,10640,2.8987481594085693
1583799407.0973384,10650,2.890712022781372
1583799415.7218263,10660,2.888262987136841
1583799424.3764782,10670,2.89080810546875
1583799433.0472002,10680,2.889214277267456
1583799441.8990405,10690,2.894481658935547
1583799459.2724552,10710,2.892727851867676
1583799570.9716203,10720,2.695767641067505
1583799579.6286807,10730,2.7065529823303223
1583799588.339255,10740,2.6239888668060303
1583799596.9840329,10750,2.630711555480957
1583799605.592459,10760,2.6178202629089355
1583799614.227516,10770,2.630443811416626
1583799622.8864,10780,2.652860403060913
1583799631.541224,10790,2.6361236572265625
1583799648.9825127,10810,2.6406383514404297
1583799657.8055496,10820,2.6275765895843506
1583799666.4957705,10830,2.658334970474243
1583799675.1867778,10840,2.677039384841919
1583799683.8072228,10850,2.6822874546051025
1583799692.6908634,10860,2.6932597160339355
1583799701.353924,10870,2.70908522605896
1583799719.1007686,10890,2.7362654209136963
1583799736.4544196,10910,2.7543246746063232
1583799753.7098558,10930,2.7649145126342773
1583799762.3388183,10940,2.756978988647461
1583799771.0200567,10950,2.761796712875366
1583799789.005598,10970,2.755854606628418
1583799806.716207,10990,2.7614896297454834
1583799815.4324203,11000,2.7577714920043945
1583799832.8439631,11020,2.768874168395996
1583799850.3903801,11040,2.7844460010528564
1583799859.0779965,11050,2.7833993434906006
1583799867.6994984,11060,2.7900261878967285
1583799988.750884,11080,2.4227185249328613
1583800014.8167257,11110,2.5254366397857666
1583800023.5601678,11120,2.524022340774536
1583800049.6634023,11150,2.550987482070923
1583800058.3581765,11160,2.549834728240967
1583800066.9475589,11170,2.543830156326294
1583800093.4449856,11200,2.544067621231079
